issue_id,timestamp,category,description,latitude,longitude,municipality,district,state,age_group,gender,origin,responsible_entity_id,responsible_entity_name,responsible_entity_level,hour,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,is_business_hours,is_morning,is_afternoon,date,week
ISS_20250613034133_6086,2023-09-04 04:57:00,Bildung,"In der Grundschule Großbundenbach fällt seit Monaten regelmäßig der Sportunterricht aus, weil die Turnhalle undicht ist und nicht saniert wird. Mein Sohn hat dadurch nur noch eine Sportstunde pro Woche statt der vorgesehenen drei Stunden.",49.2992070239286,7.423734940453776,Großbundenbach,Gemeinde,Rheinland-Pfalz,45-54,male,citizen,LAND_13_BM,Mecklenburg-Vorpommern - Ministerium für Bildung,Land,4,0,4,36,2023-09,3,False,False,False,False,2023-09-04,2023-09-04/2023-09-10
ISS_20250613034134_3268,2025-06-02 10:35:00,Bildung,"Die Schulbusse in Gumtow kommen regelmäßig 15-20 Minuten zu spät, wodurch meine Kinder ständig den ersten Unterricht verpassen. Trotz mehrfacher Beschwerden bei der Gemeinde hat sich nichts geändert - das kann so nicht weitergehen.",52.99720127651184,12.235326847463952,Gumtow,Gemeinde,Brandenburg,35-44,female,citizen,LAND_13_BM,Mecklenburg-Vorpommern - Ministerium für Bildung,Land,10,0,2,23,2025-06,2,False,True,True,False,2025-06-02,2025-06-02/2025-06-08
ISS_20250613034133_5723,2025-03-30 23:30:00,Bildung,"Die Volkshochschule hat schon wieder den Computerkurs für Senioren abgesagt - das ist der dritte Kurs dieses Jahr! Wir älteren Bürger haben auch ein Recht darauf, mit der digitalen Welt Schritt zu halten.",53.99315355402106,10.358012419048332,Krems II,Gemeinde,Schleswig-Holstein,65+,male,citizen,LAND_11_BM,Berlin - Ministerium für Bildung,Land,23,6,30,13,2025-03,1,True,False,False,False,2025-03-30,2025-03-24/2025-03-30
ISS_20250613034133_3252,2024-02-01 22:04:00,Migration,"Die Bearbeitungszeiten für Visa-Anträge meiner ausländischen Kollegen dauern viel zu lange. Dadurch können wichtige Fachkräfte nicht rechtzeitig anfangen zu arbeiten, was unsere Projekte verzögert und der lokalen Wirtschaft schadet.",51.77180801894284,14.366511195888393,Cottbus,Stadt,Brandenburg,25-34,female,citizen,LAND_15_SM,Sachsen-Anhalt - Ministerium für Soziales,Land,22,3,1,5,2024-02,1,False,False,False,False,2024-02-01,2024-01-29/2024-02-04
ISS_20250613034141_1596,2023-07-11 10:19:00,Wirtschaft,"Die Gewerbeanmeldung für meinen kleinen Reparaturservice dauert schon drei Monate und niemand kann mir sagen, wann endlich eine Entscheidung kommt. Ohne die Genehmigung kann ich nicht arbeiten und meine Familie ernähren.",48.35897533633885,8.40584928260966,Alpirsbach,Stadt,Baden-Württemberg,45-54,male,migrant_eu,LAND_11_FM,Berlin - Ministerium der Finanzen,Land,10,1,11,28,2023-07,3,False,True,True,False,2023-07-11,2023-07-10/2023-07-16
ISS_20250613034134_3405,2023-11-08 00:36:00,Umwelt,Die Mülltrennung in unserer Siedlung funktioniert nicht richtig - viele Nachbarn werfen alles in die Restmülltonne. Dadurch stinkt es furchtbar und die Müllabfuhr nimmt die Tonnen manchmal nicht mit. Können Sie bitte Kontrollen machen?,50.149956325202055,8.434295145113522,Kelkheim (Taunus),Stadt,Hessen,55-64,male,migrant_eu,LAND_06_UM,Hessen - Ministerium für Umwelt,Land,0,2,8,45,2023-11,4,False,False,False,False,2023-11-08,2023-11-06/2023-11-12
ISS_20250613034135_7888,2025-02-03 14:05:00,Bildung,"Die Turnhalle der Grundschule am Rosenberg ist seit drei Monaten wegen Wasserschäden gesperrt. Mein Sohn hat seitdem keinen Sportunterricht mehr und die Kinder müssen bei jedem Wetter draußen spielen, was nicht akzeptabel ist.",50.82079562347703,6.887241169782802,Brühl,Stadt,Nordrhein-Westfalen,35-44,male,citizen,LAND_13_BM,Mecklenburg-Vorpommern - Ministerium für Bildung,Land,14,0,3,6,2025-02,1,False,True,False,True,2025-02-03,2025-02-03/2025-02-09
ISS_20250613034134_2875,2023-09-22 00:48:00,Umwelt,Die Mülleimer im Stadtpark sind seit über einer Woche überfüllt und der Abfall liegt überall verstreut herum. Besonders am Spielplatz ist es unhygienisch für die Kinder und lockt bereits Ungeziefer an.,51.5234996320717,13.141230846864971,Arzberg,Gemeinde,Sachsen,25-34,female,citizen,LAND_02_UM,Hamburg - Ministerium für Umwelt,Land,0,4,22,38,2023-09,3,False,False,False,False,2023-09-22,2023-09-18/2023-09-24
ISS_20250613034143_6848,2023-07-17 07:24:00,Bildung,"Meine Tochter besucht die 7. Klasse und braucht dringend Deutschförderung, aber es gibt keine freien Plätze in den Sprachkursen. Ohne bessere Deutschkenntnisse kann sie dem Unterricht nicht folgen und ihre Noten werden immer schlechter.",51.970250119587874,8.214339207803755,Harsewinkel,Stadt,Nordrhein-Westfalen,45-54,female,migrant_non_eu,LAND_10_BM,Saarland - Ministerium für Bildung,Land,7,0,17,29,2023-07,3,False,False,True,False,2023-07-17,2023-07-17/2023-07-23
ISS_20250613034135_7312,2023-12-28 07:56:00,Bildung,"Die Turnhalle der Grundschule Karwitz ist seit drei Monaten gesperrt wegen Schimmelbefall. Mein Sohn und seine Mitschüler haben seitdem keinen Sportunterricht mehr, obwohl das Schuljahr schon fast vorbei ist.",53.08612994807937,10.990454767017972,Karwitz,Gemeinde,Niedersachsen,35-44,male,citizen,LAND_02_BM,Hamburg - Ministerium für Bildung,Land,7,3,28,52,2023-12,4,False,False,True,False,2023-12-28,2023-12-25/2023-12-31
ISS_20250613034136_2844,2024-10-20 13:50:00,Verkehr,Die Bushaltestelle am Marktplatz hat kein Wartehäuschen und bei Regen stehen wir älteren Leute völlig ungeschützt da. Besonders im Winter ist das für uns Senioren wirklich schwierig - könnten Sie bitte einen überdachten Unterstand aufstellen?,48.69086845096308,11.038205970103991,Burgheim,Gemeinde,Bayern,65+,diverse,citizen,LAND_11_VM,Berlin - Ministerium für Verkehr,Land,13,6,20,42,2024-10,4,True,True,False,True,2024-10-20,2024-10-14/2024-10-20
ISS_20250613034137_3486,2023-10-27 18:40:00,Wirtschaft,"Die Parkgebühren in der Innenstadt sind völlig überteuert - 2 Euro pro Stunde schreckt Kunden ab und schadet den lokalen Geschäften. Viele fahren jetzt lieber ins Einkaufszentrum nach Düsseldorf, statt hier in Wülfrath einzukaufen.",51.29173010230588,7.037264950404667,Wülfrath,Stadt,Nordrhein-Westfalen,45-54,female,citizen,LAND_05_FM,Nordrhein-Westfalen - Ministerium der Finanzen,Land,18,4,27,43,2023-10,4,False,False,False,True,2023-10-27,2023-10-23/2023-10-29
ISS_20250613034137_8056,2023-09-04 05:21:00,Verkehr,"Die Bushaltestelle an der Dorfstraße hat kein Wartehäuschen und bei schlechtem Wetter stehen wir älteren Leute im Regen. Besonders für uns Senioren ist das sehr unzumutbar, wenn der Bus mal wieder Verspätung hat.",50.75787714152193,13.422683975345825,Dorfchemnitz,Gemeinde,Sachsen,55-64,female,citizen,LAND_11_VM,Berlin - Ministerium für Verkehr,Land,5,0,4,36,2023-09,3,False,False,False,False,2023-09-04,2023-09-04/2023-09-10
ISS_20250613034152_1172,2024-01-19 17:12:00,Wirtschaft,Die Gewerbesteuer in Schnaittach ist viel zu hoch im Vergleich zu den Nachbargemeinden. Dadurch wandern immer mehr kleine Betriebe ab und unsere Ortsmitte stirbt aus - das schadet der ganzen Gemeinde.,49.58125774177233,11.344495748467812,Schnaittach,Gemeinde,Bayern,55-64,female,citizen,LAND_14_MW,Sachsen - Ministerium für Wirtschaft,Land,17,4,19,3,2024-01,1,False,True,False,True,2024-01-19,2024-01-15/2024-01-21
ISS_20250613034152_5344,2023-06-03 07:16:00,Umwelt,"Der Grünstreifen entlang der S-Bahn-Strecke in Oberasbach ist völlig vermüllt. Seit Monaten sammelt sich dort Plastikmüll und Zigarettenstummel, das sieht nicht nur schlimm aus, sondern ist auch schlecht für die Umwelt.",49.42204867627637,10.969447784417373,Oberasbach,Stadt,Bayern,18-24,male,citizen,LAND_04_UM,Bremen - Ministerium für Umwelt,Land,7,5,3,22,2023-06,2,True,False,True,False,2023-06-03,2023-05-29/2023-06-04
ISS_20250613034152_3836,2024-10-09 12:20:00,Verkehr,"Die Durchfahrtsstraße in Birstein ist viel zu eng für den ganzen Lkw-Verkehr, der hier täglich durchfährt. Meine Kinder können nicht mehr sicher zur Schule laufen, weil die Lastwagen so knapp an den Gehwegen vorbeifahren.",50.38565217576701,9.31280979393988,Birstein,Gemeinde,Hessen,35-44,male,citizen,LAND_09_VM,Bayern - Ministerium für Verkehr,Land,12,2,9,41,2024-10,4,False,True,True,True,2024-10-09,2024-10-07/2024-10-13
ISS_20250613034152_8697,2025-03-26 12:11:00,Wirtschaft,"Die örtlichen Geschäfte in Michelbach sterben aus, weil keine jungen Unternehmer mehr kommen. Die Gemeinde sollte endlich Anreize schaffen und nicht nur zusehen, wie unser Ortskern immer leerer wird.",49.06922872621573,9.767383428053488,Michelbach an der Bilz,Gemeinde,Baden-Württemberg,65+,male,citizen,LAND_13_MW,Mecklenburg-Vorpommern - Ministerium für Wirtschaft,Land,12,2,26,13,2025-03,1,False,True,True,True,2025-03-26,2025-03-24/2025-03-30
ISS_20250613034152_6062,2025-03-14 10:06:00,Gesundheit,"Die Wartezeit beim Hausarzt in Altenkrempe beträgt mittlerweile über drei Wochen für einen normalen Termin. Als Berufstätiger kann ich mir nicht leisten, wochenlang auf einen Arzttermin zu warten - das ist unzumutbar für unsere kleine Gemeinde.",54.14065940411178,10.78343360718226,Altenkrempe,Gemeinde,Schleswig-Holstein,45-54,male,citizen,LAND_09_GM,Bayern - Ministerium für Gesundheit,Land,10,4,14,11,2025-03,1,False,True,True,False,2025-03-14,2025-03-10/2025-03-16
ISS_20250613034152_4691,2024-10-22 09:45:00,Sicherheit,"Der Fußweg zur S-Bahn-Station ist abends völlig unbeleuchtet und durch die Baustelle sehr unübersichtlich geworden. Als Pendler fühle ich mich dort unsicher, besonders im Winter wenn es früh dunkel wird.",47.74350656701262,12.30992973067659,Aschau i.Chiemgau,Gemeinde,Bayern,25-34,male,migrant_eu,LAND_16_IM,Thüringen - Ministerium des Innern,Land,9,1,22,43,2024-10,4,False,True,True,False,2024-10-22,2024-10-21/2024-10-27
ISS_20250613034152_6508,2023-01-30 01:18:00,Sicherheit,"Die Straßenbeleuchtung in der Dorfstraße ist seit Wochen kaputt, wodurch der Weg zur Bushaltestelle abends völlig dunkel ist. Als alleinstehende Frau fühle ich mich sehr unsicher und bitte um schnelle Reparatur.",52.920477804251504,11.879609880315488,Rühstädt,Gemeinde,Brandenburg,45-54,female,citizen,LAND_04_UM,Bremen - Ministerium für Umwelt,Land,1,0,30,5,2023-01,1,False,False,False,False,2023-01-30,2023-01-30/2023-02-05
ISS_20250613034153_3275,2025-04-30 18:41:00,Umwelt,Die Grünschnittsammelstelle an der Industriestraße ist völlig überfüllt und der Kompost fault vor sich hin. Der Gestank ist unerträglich und zieht Ungeziefer an - meine Nachbarn und ich können kaum noch die Fenster öffnen.,49.06025131403776,9.706894703495657,Rosengarten,Gemeinde,Baden-Württemberg,55-64,male,citizen,LAND_09_MW,Bayern - Ministerium für Wirtschaft,Land,18,2,30,18,2025-04,2,False,False,False,True,2025-04-30,2025-04-28/2025-05-04
ISS_20250613034153_6487,2024-10-10 14:52:00,Bildung,"Die Schulbusse in unserer Gemeinde kommen regelmäßig 10-15 Minuten zu spät, wodurch mein Sohn bereits mehrfach den ersten Unterricht verpasst hat. Das kann so nicht weitergehen - unsere Kinder haben ein Recht auf pünktlichen Transport zur Schule.",53.53184791079472,13.498630047910156,Neetzka,Gemeinde,Mecklenburg-Vorpommern,45-54,male,citizen,LAND_15_BM,Sachsen-Anhalt - Ministerium für Bildung,Land,14,3,10,41,2024-10,4,False,True,False,True,2024-10-10,2024-10-07/2024-10-13
ISS_20250613034151_2701,2025-03-13 13:21:00,Sicherheit,"Die Straßenbeleuchtung in der Kirchgasse ist seit Monaten kaputt, abends ist es dort stockfinster. Als Frau traue ich mich nicht mehr alleine nach Hause zu gehen, das ist wirklich gefährlich geworden.",49.36472115662586,11.689093105012237,Kastl,Gemeinde,Bayern,45-54,female,migrant_eu,LAND_15_UM,Sachsen-Anhalt - Ministerium für Umwelt,Land,13,3,13,11,2025-03,1,False,True,False,True,2025-03-13,2025-03-10/2025-03-16
ISS_20250613034152_4632,2024-12-11 06:54:00,Migration,"Die Sprachkurse für Migranten in unserer Stadt sind völlig überfüllt. Meine Nachbarin wartet seit vier Monaten auf einen Platz im Deutschkurs, obwohl sie arbeiten möchte und sehr motiviert ist.",51.27115979923229,9.948087256922252,Bad Sooden-Allendorf,Stadt,Hessen,35-44,female,citizen,LAND_10_SM,Saarland - Ministerium für Soziales,Land,6,2,11,50,2024-12,4,False,False,True,False,2024-12-11,2024-12-09/2024-12-15
ISS_20250613034215_3640,2024-04-22 08:31:00,Sicherheit,"Die Straßenbeleuchtung in der Ahornstraße ist seit Wochen kaputt, wodurch der Weg zur Bushaltestelle abends sehr dunkel und unsicher ist. Als Frau traue ich mich kaum noch alleine nach Hause zu gehen.",48.29229915434414,10.310593726950454,Wiesenbach,Gemeinde,Bayern,35-44,female,migrant_non_eu,LAND_10_IM,Saarland - Ministerium des Innern,Land,8,0,22,17,2024-04,2,False,True,True,False,2024-04-22,2024-04-22/2024-04-28
ISS_20250613034152_8034,2024-07-30 06:57:00,Wirtschaft,"Die Gewerbesteuer für kleine Betriebe in Steyerberg ist viel zu hoch im Vergleich zu Nachbargemeinden. Dadurch wandern Unternehmen ab und wir verlieren Arbeitsplätze. Bitte senken Sie die Sätze, damit unsere örtliche Wirtschaft wieder wachsen kann.",52.58702678140309,8.981904726938318,Steyerberg,Gemeinde,Niedersachsen,25-34,male,citizen,LAND_08_FM,Baden-Württemberg - Ministerium der Finanzen,Land,6,1,30,31,2024-07,3,False,False,True,False,2024-07-30,2024-07-29/2024-08-04
ISS_20250613034153_2358,2025-04-19 07:28:00,Sicherheit,"Die Straßenbeleuchtung in der Lindenstraße ist seit drei Wochen kaputt, wodurch der Gehweg abends völlig dunkel ist. Als Anwohner fühle ich mich unsicher beim Nachhausegehen und befürchte, dass es zu Unfällen oder Straftaten kommen könnte.",50.67451387081398,11.995563712398788,Weißendorf,Gemeinde,Thüringen,25-34,male,citizen,LAND_08_IM,Baden-Württemberg - Ministerium des Innern,Land,7,5,19,16,2025-04,2,True,False,True,False,2025-04-19,2025-04-14/2025-04-20
ISS_20250613034216_8052,2023-03-14 03:51:00,Digitalisierung,Das Online-Portal für Bafög-Anträge ist seit einer Woche nicht erreichbar und mein Antrag für das nächste Semester läuft bald ab. Ich kann weder den Status einsehen noch neue Unterlagen hochladen - das ist echt frustrierend für uns Studenten!,50.76853600276007,6.956039426589019,Bornheim,Stadt,Nordrhein-Westfalen,18-24,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,3,1,14,11,2023-03,1,False,False,False,False,2023-03-14,2023-03-13/2023-03-19
ISS_20250613034155_2459,2023-05-06 11:47:00,Verkehr,"Die B41 durch Bundenbach ist zur Rennstrecke geworden - täglich rasen Autos mit 80 km/h durch den Ort, obwohl nur 50 erlaubt sind. Wir brauchen dringend Blitzer oder Verkehrskontrollen, bevor jemand überfahren wird.",49.84525718229639,7.378781809900855,Bundenbach,Gemeinde,Rheinland-Pfalz,55-64,male,citizen,LAND_09_VM,Bayern - Ministerium für Verkehr,Land,11,5,6,18,2023-05,2,True,True,True,False,2023-05-06,2023-05-01/2023-05-07
ISS_20250613034155_6258,2024-03-10 12:39:00,Umwelt,"Die Mülltrennung in unserem Wohnblock funktioniert überhaupt nicht - die Tonnen sind immer überfüllt und der Müll liegt überall rum. Besonders schlimm ist es am Wochenende, dann stinkt es furchtbar und die Kinder können nicht draußen spielen.",51.14498495051639,14.03123705629022,Großröhrsdorf,Stadt,Sachsen,25-34,female,migrant_eu,LAND_02_MW,Hamburg - Ministerium für Wirtschaft,Land,12,6,10,10,2024-03,1,True,True,True,True,2024-03-10,2024-03-04/2024-03-10
ISS_20250613034215_8048,2024-10-23 08:09:00,Digitalisierung,"Die Online-Terminbuchung für die Ausländerbehörde funktioniert seit Wochen nicht richtig - die Seite lädt nicht oder stürzt ab. Für meinen Aufenthaltstitel brauche ich dringend einen Termin, aber telefonisch ist niemand erreichbar.",49.72841444171579,10.25389868749957,Rödelsee,Gemeinde,Bayern,35-44,male,migrant_non_eu,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,8,2,23,43,2024-10,4,False,True,True,False,2024-10-23,2024-10-21/2024-10-27
ISS_20250613034155_1822,2023-11-17 06:11:00,Gesundheit,"Die Wartezeit beim Kinderarzt in Steinau beträgt mittlerweile über drei Wochen für einen normalen Termin. Meine Tochter war krank und ich musste ins 20 Kilometer entfernte Schlüchtern fahren, weil hier einfach keine Termine verfügbar sind.",50.34303769301391,9.44894881678516,Steinau an der Straße,Stadt,Hessen,35-44,female,citizen,LAND_10_SM,Saarland - Ministerium für Soziales,Land,6,4,17,46,2023-11,4,False,False,True,False,2023-11-17,2023-11-13/2023-11-19
ISS_20250613034215_5828,2023-08-10 23:42:00,Gesundheit,"Die Wartezeit beim Hausarzt in Fürstenberg ist unmöglich geworden - drei Wochen für einen normalen Termin! Für ältere Leute oder Familien mit Kindern ist das ein echtes Problem, besonders wenn andere Praxen auch überlastet sind.",53.1562345549133,13.205565828399273,Fürstenberg/Havel,Stadt,Brandenburg,35-44,male,citizen,LAND_05_GM,Nordrhein-Westfalen - Ministerium für Gesundheit,Land,23,3,10,32,2023-08,3,False,False,False,False,2023-08-10,2023-08-07/2023-08-13
ISS_20250613034155_1027,2024-02-20 14:58:00,Umwelt,"Die Grünschnittsammelstelle an der Münchener Straße ist völlig überfüllt und die Abfälle liegen bereits auf dem Gehweg verstreut. Das sieht nicht nur schlimm aus, sondern lockt auch Ungeziefer an und behindert die Fußgänger.",48.20936543291351,11.34863383150798,Olching,Stadt,Bayern,45-54,male,citizen,LAND_15_UM,Sachsen-Anhalt - Ministerium für Umwelt,Land,14,1,20,8,2024-02,1,False,True,False,True,2024-02-20,2024-02-19/2024-02-25
ISS_20250613034156_2010,2023-06-06 13:58:00,Gesundheit,"Die Wartezeit beim Hausarzt in Klötze ist unzumutbar geworden - drei Wochen für einen normalen Termin! Besonders für ältere Bürger ist das ein Problem, wenn akute Beschwerden auftreten und man nicht bis zum nächsten Quartal warten kann.",52.59511301496881,11.105838089467392,Klötze,Stadt,Sachsen-Anhalt,45-54,female,citizen,LAND_11_GM,Berlin - Ministerium für Gesundheit,Land,13,1,6,23,2023-06,2,False,True,False,True,2023-06-06,2023-06-05/2023-06-11
ISS_20250613034156_2975,2023-06-29 11:08:00,Migration,"Die Bearbeitung meines Antrags auf Familienzusammenführung dauert bereits über acht Monate ohne jede Rückmeldung. Meine Frau wartet in der Türkei und wir brauchen endlich eine Antwort vom Ausländeramt, wann sie nachkommen kann.",52.38648234879535,11.07164232059235,Oebisfelde-Weferlingen,Stadt,Sachsen-Anhalt,45-54,male,citizen,LAND_16_SM,Thüringen - Ministerium für Soziales,Land,11,3,29,26,2023-06,2,False,True,True,False,2023-06-29,2023-06-26/2023-07-02
ISS_20250613034156_3188,2023-01-31 17:24:00,Digitalisierung,"Das Online-Portal der Gemeinde ist total veraltet und funktioniert auf dem Handy überhaupt nicht. Ich kann keinen Termin für meinen neuen Personalausweis buchen, weil die Seite ständig abstürzt - das ist echt nervig für unsere Generation!",54.04829121303884,10.420521199115846,Seedorf,Gemeinde,Schleswig-Holstein,18-24,female,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,17,1,31,5,2023-01,1,False,True,False,True,2023-01-31,2023-01-30/2023-02-05
